product_id,provider_id,product_name,product_status,description,price,product_image,quantity,sold_quantity,position,rating,create_at,update_at,delete_at,calo
1011341,1000000,Sunny D Tangy Original,1,New improved formula with 25% less sugar.,2.89,https://d1ralsognjng37.cloudfront.net/51899eb2-4f01-443f-855d-ca382535a44b.jpeg,1000,1000,1,4.3,2020-12-21 15:06:20,2020-12-21 15:06:20,,300
1011343,1000022,"Sunny D, Orange Strawberry, 500 mL",1,,2.99,,1000,1000,1,4.0,2020-02-04 18:28:29,2020-02-04 18:28:29,,300
1011344,1000022,Sunny Delight Smooth Orange 1.89L,1,,5.99,,1000,1000,1,4.7,2020-03-03 07:14:07,2020-03-03 07:14:07,,300
1011345,1000020,SunnyD orange 500ml,1,,7.99,,1000,1000,1,3.8,2021-01-03 10:04:20,2021-01-03 10:04:20,,300
1011346,1000000,Sunrype SLIM Blueberry 1.36L,1,"SunRype Slim Blueberry Burst …  with no artificial flavors or colors, only 10 calories per serving and full-on flavour.",5.19,https://d1ralsognjng37.cloudfront.net/1f946008-b1b4-49d0-9164-006e2528be21.jpeg,1000,1000,1,3.8,2018-05-31 05:36:04,2018-05-31 05:36:04,,300
1011347,1000080,Sunset Breakfast Poutine,1,"Home fries, peameal-style bacon, sautéed onion, cheddar cheese, topped with Hollandaise sauce. 640 calories.",12.59,https://d1ralsognjng37.cloudfront.net/2ec61715-2c15-4b24-a280-8d6e8b2ddd49.jpeg,1000,1000,1,3.7,2019-10-01 02:56:10,2019-10-01 02:56:10,,300
1011348,1000080,Sunset Club,1,"Grilled chicken breast, bacon, lettuce, and tomato served with home fries. 1030 calories.",16.79,,1000,1000,1,3.7,2019-12-16 06:35:12,2019-12-16 06:35:12,,300
1011349,1000080,Sunset Fruit Waffle,1,,14.99,,1000,1000,1,4.7,2019-12-16 03:55:07,2019-12-16 03:55:07,,300
1011350,1000080,Sunset Omelette,1,"Swiss cheese, peameal bacon, and tomato. 1060 calories.",15.59,,1000,1000,1,4.6,2021-03-27 20:49:17,2021-03-27 20:49:17,,300
1011351,1000080,Sunset Pancakes,1,Three pancakes. 220 calories.,9.59,,1000,1000,1,4.4,2019-11-25 07:23:34,2019-11-25 07:23:34,,300
1011352,1000080,Sunset Sandwich,1,"Peameal-style bacon, egg, and cheddar cheese on a brioche bun served with home fries. 760 calories.",10.19,https://d1ralsognjng37.cloudfront.net/0fb479dc-fe70-4189-b174-627af74c3752.jpeg,1000,1000,1,4.6,2018-06-07 03:06:00,2018-06-07 03:06:00,,300
1011353,1000080,Sunset Super and Bacon (2) & Sausage (2),1,"Three eggs, two fluffy pancakes, home fries, 2 pieces bacon and 2 sausages.",14.99,,1000,1000,1,4.8,2019-11-28 07:16:14,2019-11-28 07:16:14,,300
1011354,1000080,Sunset Super and Bacon (4),1,"Three eggs, two fluffy pancakes, home fries, and bacon. 1210 calories.",14.99,https://d1ralsognjng37.cloudfront.net/3c3d3101-88a0-4576-804a-79f01d807228.jpeg,1000,1000,1,4.7,2020-07-07 08:26:57,2020-07-07 08:26:57,,300
1011355,1000080,Sunset Super and Ham (3),1,"Three eggs, two fluffy pancakes, home fries, and ham. 730 calories.",14.99,https://d1ralsognjng37.cloudfront.net/c2e796ba-beca-4c57-89ef-9976c94f3515.jpeg,1000,1000,1,3.7,2020-12-02 04:23:29,2020-12-02 04:23:29,,300
1011356,1000080,Sunset Super and Peameal Style Bacon (3),1,"Three eggs, two fluffy pancakes, home fries, and Peameal bacon.",16.19,,1000,1000,1,3.8,2021-12-16 11:38:23,2021-12-16 11:38:23,,300
1011357,1000080,Sunset Super and Sausage (4),1,"Three eggs, two fluffy pancakes, home fries, and sausage. 980 calories.",14.99,,1000,1000,1,4.5,2018-03-20 08:13:36,2018-03-20 08:13:36,,300
1011358,1000080,Sunset Super and Turkey Bacon (4),1,"Three eggs, two fluffy pancakes, home fries, and Turkey bacon.",16.19,,1000,1000,1,4.0,2018-08-08 21:28:24,2018-08-08 21:28:24,,300
1011359,1000080,Sunset Super,1,"Three eggs, two pancakes, and home fries. 590 calories.",10.19,,1000,1000,1,3.5,2019-01-12 21:21:58,2019-01-12 21:21:58,,300
1011360,1000080,Sunset Waffle,1,380 calories.,10.79,https://d1ralsognjng37.cloudfront.net/a21ef814-efd9-4bae-bc63-97a622a204cf.jpeg,1000,1000,1,4.0,2020-08-26 12:01:27,2020-08-26 12:01:27,,300
1011361,1000080,Sunset Western,1,"Ham, onion, and egg on a brioche bun served with home fries. 850 calories.",9.59,https://d1ralsognjng37.cloudfront.net/de5150be-44f0-4721-b10f-5f5d32456b90.jpeg,1000,1000,1,4.7,2020-05-23 08:27:51,2020-05-23 08:27:51,,300
1011362,1000070,Sunshine Noodles,1,,13.99,,1000,1000,1,4.7,2021-03-08 17:38:58,2021-03-08 17:38:58,,300
1011363,1000103,Sunshine Salad - Side,1,.,5.75,https://d1ralsognjng37.cloudfront.net/99495cef-2cdd-481e-a47b-7098fd7964f5.jpeg,1000,1000,1,3.5,2019-01-02 18:48:07,2019-01-02 18:48:07,,300
1011364,1000103,Sunshine Salad,1,.,12.75,https://d1ralsognjng37.cloudfront.net/b90d67f5-5342-4c74-9fe2-f1ac8fb68390.jpeg,1000,1000,1,4.7,2018-01-30 05:43:34,2018-01-30 05:43:34,,300
1011365,1000020,Super Apple Raspberry Passion Flakie 66g,1,,2.99,,1000,1000,1,3.8,2019-06-30 03:13:31,2019-06-30 03:13:31,,300
1011366,1000000,Super Big Gulp Brisk Cherry Liminade,1,.,2.49,https://d1ralsognjng37.cloudfront.net/9dd50d2c-4768-4861-abf1-05367a4cbfe7.jpeg,1000,1000,1,4.3,2021-03-30 14:40:29,2021-03-30 14:40:29,,300
1011367,1000000,Super Big Gulp Coca-Cola,1,.,2.49,https://d1ralsognjng37.cloudfront.net/3beecc18-be89-46ee-b40f-11037e472018.jpeg,1000,1000,1,4.8,2019-11-04 03:39:18,2019-11-04 03:39:18,,300
1011368,1000000,Super Big Gulp Coke Cherry,1,.,2.49,https://d1ralsognjng37.cloudfront.net/7060e0c8-7c2f-4247-9601-eaa78254dff6.jpeg,1000,1000,1,4.6,2020-09-01 02:48:15,2020-09-01 02:48:15,,300
1011369,1000000,Super Big Gulp Crush Orange,1,.,2.49,https://d1ralsognjng37.cloudfront.net/a56c41c1-62f3-4ec9-b171-2fa701569074.jpeg,1000,1000,1,4.6,2018-03-05 05:50:26,2018-03-05 05:50:26,,300
1011370,1000000,Super Big Gulp Diet Coke,1,.,2.19,https://d1ralsognjng37.cloudfront.net/a4275478-d463-4228-887c-a4dce443ad6d.jpeg,1000,1000,1,4.3,2019-10-12 01:53:53,2019-10-12 01:53:53,,300
1011371,1000000,Super Big Gulp Diet Pepsi,1,.,2.19,https://d1ralsognjng37.cloudfront.net/4ab1f2a2-37c5-4c7d-9817-a2c613c7c895.jpeg,1000,1000,1,4.6,2019-07-05 10:39:02,2019-07-05 10:39:02,,300
1011372,1000000,Super Big Gulp Mug Rootbeer,1,.,2.49,https://d1ralsognjng37.cloudfront.net/251a9804-c3ca-4418-8da2-85a46b9b7958.jpeg,1000,1000,1,4.5,2019-07-19 15:22:09,2019-07-19 15:22:09,,300
1011373,1000000,Super Big Gulp Nestea Ice Tea,1,.,2.49,https://d1ralsognjng37.cloudfront.net/9ad715d8-eba6-42e4-ab9f-c2fc737d29b3.jpeg,1000,1000,1,4.1,2019-11-23 22:14:01,2019-11-23 22:14:01,,300
1011374,1000000,Super Big Gulp Pepsi,1,.,2.49,https://d1ralsognjng37.cloudfront.net/a41c3b4f-0520-47fe-b59f-f6d999eb34a2.jpeg,1000,1000,1,4.8,2021-04-13 18:58:31,2021-04-13 18:58:31,,300
1011375,1000052,Super Falafel Sandwich,1,"Falafel sandwich served with salad and choice of French fries, fries or rice. Served with onion sauce and garlic sauce.",20.0,,1000,1000,1,3.7,2021-11-30 07:31:46,2021-11-30 07:31:46,,300
1011376,1000028,Super Mushroom Gummies,1,"These potent gummies are packed with four adaptogenic mushrooms: reishi, chaga, turkey tail and Lion’s Mane. Powered by these functional mushrooms, our gummies are a source of antioxidants with immunomodulating properties.",27.59,https://d1ralsognjng37.cloudfront.net/98ff0cd7-429c-4bbc-945a-418009c45c9f.jpeg,1000,1000,1,4.2,2018-08-26 00:32:20,2018-08-26 00:32:20,,300
1011377,1000031,Super OG Bowl,1,.,16.95,https://d1ralsognjng37.cloudfront.net/0638075a-c01d-40ec-96aa-907d3bf8faab.jpeg,1000,1000,1,4.6,2021-02-26 17:50:42,2021-02-26 17:50:42,,300
1011378,1000078,Super Sunnyside,1,.,13.99,https://d1ralsognjng37.cloudfront.net/55296dfb-2ae4-40a6-9b9d-e77e7482da00.jpeg,1000,1000,1,4.8,2020-11-23 11:14:38,2020-11-23 11:14:38,,300
1011379,1000104,Super Western Sandwich- 710 Cals,1,"Made with four eggs, chopped ham, and chopped onions.",13.99,,1000,1000,1,4.6,2019-11-26 15:21:32,2019-11-26 15:21:32,,300
1011380,1000028,Superfood Blue Sparkling Lemonade,1,"Sparkling Lemonade at the next level enriched with spirulina. Filtered water, Lemon juice, Agave nectar, Ginger juice, Spirulina.",4.79,https://d1ralsognjng37.cloudfront.net/bad80f5d-6a1a-4dd0-aa81-252139e32d1d.jpeg,1000,1000,1,4.8,2019-04-23 07:47:55,2019-04-23 07:47:55,,300
1011381,1000028,Superfood Pink Sparkling Lemonade,1,"Sparkling Lemonade infused with hibiscus for a fragrant floral uplift. Filtered water, Lemon juice, Agave nectar, Hibiscus.",4.79,https://d1ralsognjng37.cloudfront.net/b83c9587-27e5-4672-a41a-0f2ea1c0477d.jpeg,1000,1000,1,4.0,2020-01-18 03:57:13,2020-01-18 03:57:13,,300
1011382,1000027,Supergreen Caesar,1,"Power greens, mixed lettuce, tempeh bacon, avocado, edamame, scallions, cucumber, sun-dried tomato, sunflower nori gomashio, tahini caesar dressing.",18.0,https://d1ralsognjng37.cloudfront.net/c70e8741-e29f-4fbf-ad13-574850f6567a.jpeg,1000,1000,1,3.9,2020-06-18 20:47:56,2020-06-18 20:47:56,,300
1011383,1000070,Supreme Salmon Bento,1,"Salmon on rice with vegetables, potato salad, and egg.",14.99,,1000,1000,1,3.9,2020-02-23 16:37:08,2020-02-23 16:37:08,,300
1011384,1000002,Surf Clam (Hokkigai) Sashimi (3 pcs),1,,6.29,,1000,1000,1,3.6,2018-10-17 02:30:56,2018-10-17 02:30:56,,300
1011385,1000002,Surf Clam (Hokkigai) Sushi (2 pcs),1,,6.29,,1000,1000,1,4.7,2020-10-22 02:10:41,2020-10-22 02:10:41,,300
1011386,1000006,Surf Clam Sashimi (3),1,.,4.49,,1000,1000,1,4.7,2019-05-20 22:28:28,2019-05-20 22:28:28,,300
1011387,1000073,Surf Clam Sashimi [4PC],1,.,6.5,https://d1ralsognjng37.cloudfront.net/d271e9b5-a814-441e-99ce-970a047f2d6a.jpeg,1000,1000,1,4.1,2021-11-28 09:04:38,2021-11-28 09:04:38,,300
1011388,1000024,Surf Clam Sashimi,1,,8.99,https://d1ralsognjng37.cloudfront.net/076cb0cd-ee8f-4e5e-9ef9-76e8eb3a02e0.jpeg,1000,1000,1,3.7,2020-10-04 03:37:08,2020-10-04 03:37:08,,300
1011389,1000006,Surf Clam Sushi (2),1,.,4.49,https://d1ralsognjng37.cloudfront.net/4ea01963-edaf-46a6-aa55-370ad47fd994.jpeg,1000,1000,1,4.7,2019-08-27 03:46:37,2019-08-27 03:46:37,,300
1011390,1000073,Surf Clam Sushi [2PC],1,.,4.99,,1000,1000,1,4.9,2019-08-21 14:16:35,2019-08-21 14:16:35,,300
1011391,1000006,Sushi & Maki Tray Diamond (37 pcs),1,.,48.49,https://d1ralsognjng37.cloudfront.net/28344ce7-fffd-435b-8fec-9513ed2995a6.jpeg,1000,1000,1,4.4,2018-05-29 15:27:26,2018-05-29 15:27:26,,300
1011392,1000002,Sushi Appetizer (5 pcs),1,Five pieces of mixed sushi.,9.49,,1000,1000,1,4.4,2019-08-08 12:35:25,2019-08-08 12:35:25,,300
1011393,1000016,Sushi Rolls,1,Each rolls cuts into five pieces of sushi.,5.78,https://d1ralsognjng37.cloudfront.net/d5a2ace1-ff23-45ac-a1e4-bd3d6d2791e2.jpeg,1000,1000,1,3.8,2020-12-31 00:36:01,2020-12-31 00:36:01,,300
1011394,1000002,Sushi Sashimi Maki Boat Combo,1,"Twelve pieces of sashimi, six pieces of sushi, and six pieces of California roll. Combos are served with miso soup and salad.",28.79,,1000,1000,1,4.4,2020-05-12 23:17:43,2020-05-12 23:17:43,,300
1011395,1000084,Suya Chicken (Limited),1,5-6pc Suya spiced Chicken Thighs.,25.0,,1000,1000,1,4.3,2020-04-08 11:53:30,2020-04-08 11:53:30,,300
1011396,1000084,Suya Chicken Shawarma Wrap,1,Suya Chicken Shawarma Wrap. Made with Our Highly Rated grilled Chicken. ***** Please Be Advised Our Suya Chicken Contains Nuts.,13.95,https://d1ralsognjng37.cloudfront.net/d57ca8dd-a281-4552-841f-44ead199319e.jpeg,1000,1000,1,3.9,2018-10-23 18:44:52,2018-10-23 18:44:52,,300
1011397,1000084,Suya Spice,1,TOL 5oz Suya Spice Blend.,9.9,,1000,1000,1,3.5,2019-08-05 20:34:43,2019-08-05 20:34:43,,300
1011398,1000084,Suya Steak (Limited),1,Nigerian Suya Steak.,25.0,https://d1ralsognjng37.cloudfront.net/3e15c5ea-3685-4f84-9b30-a2ab00bfa675.jpeg,1000,1000,1,4.2,2020-09-03 00:34:30,2020-09-03 00:34:30,,300
1011399,1000035,Swanson Beef Pot Pie- 200g,1,.,3.99,,1000,1000,1,4.2,2019-02-18 03:17:24,2019-02-18 03:17:24,,300
1011400,1000020,Swanson Beef Pot Pie,1,,4.93,https://d1ralsognjng37.cloudfront.net/7ed73190-f941-4022-b1ed-64c63d862fb2.jpeg,1000,1000,1,4.6,2020-06-06 22:05:38,2020-06-06 22:05:38,,300
1011401,1000022,Swanson Beef Potpie,1,,2.33,https://d1ralsognjng37.cloudfront.net/d0be5bda-de73-4933-ad79-7798bc2b0bb1.jpeg,1000,1000,1,4.1,2021-03-01 17:44:04,2021-03-01 17:44:04,,300
1011402,1000072,Swanson Beef Potpie,1,Swanson turkey dinner 338g.,4.93,,1000,1000,1,4.9,2019-09-20 06:43:27,2019-09-20 06:43:27,,300
1011403,1000035,Swanson Chicken Pot Pie- 200g,1,.,3.99,,1000,1000,1,3.5,2021-12-22 03:51:26,2021-12-22 03:51:26,,300
1011404,1000035,Swanson Chicken Strips Frozen Entree- 285g,1,.,6.99,,1000,1000,1,3.9,2021-03-05 12:16:01,2021-03-05 12:16:01,,300
1011405,1000035,Swanson Fried Chicken Frozen Entree- 280g,1,.,6.99,,1000,1000,1,4.8,2020-11-05 00:07:52,2020-11-05 00:07:52,,300
1011406,1000035,Swanson Salisbury Steak Frozen Dinner- 345g,1,.,6.99,,1000,1000,1,4.6,2020-08-19 13:08:01,2020-08-19 13:08:01,,300
1011407,1000020,Swanson Turkey Dinner (338 gm),1,,3.75,https://d1ralsognjng37.cloudfront.net/5c989a43-8b09-4859-9006-a72a5f25f575.jpeg,1000,1000,1,4.9,2020-02-14 09:49:43,2020-02-14 09:49:43,,300
1011408,1000022,Swanson Turkey Dinner (338 gm),1,,3.75,https://d1ralsognjng37.cloudfront.net/1d9d117a-6993-4668-8183-d34738d4fb6f.jpeg,1000,1000,1,3.8,2020-05-09 08:02:14,2020-05-09 08:02:14,,300
1011409,1000072,Swanson Turkey Dinner 338g,1,Aunt jemima complete original pancake and waffle mix 905g.,3.75,,1000,1000,1,4.3,2021-12-09 11:15:36,2021-12-09 11:15:36,,300
1011410,1000063,Swar (1 lb),1,,14.99,https://d1ralsognjng37.cloudfront.net/7bf5efb1-094c-432e-91d1-4ed6afd8d00d.jpeg,1000,1000,1,4.2,2021-11-20 19:42:06,2021-11-20 19:42:06,,300
1011411,1000076,Swartland,1,sauvignon blanc. south africa.,28.0,https://d1ralsognjng37.cloudfront.net/3519ece1-0c4f-4be2-a7a2-b6f520238ea7.jpeg,1000,1000,1,4.3,2020-01-10 14:57:15,2020-01-10 14:57:15,,300
1011412,1000022,"SweeTARTS Original Candy Roll, 1.98 oz",1,,2.99,https://d1ralsognjng37.cloudfront.net/38667b9c-f968-4ead-91d2-0800764baebb.jpeg,1000,1000,1,4.6,2018-11-03 19:01:55,2018-11-03 19:01:55,,300
1011413,1000005,Sweet & Low (80 g),1,,4.97,https://d1ralsognjng37.cloudfront.net/93f22107-e416-45d8-94f8-e64c8145d376.jpeg,1000,1000,1,3.6,2021-10-30 15:10:51,2021-10-30 15:10:51,,300
1011414,1000038,Sweet & Sour Fish,1,,11.95,,1000,1000,1,3.8,2018-11-19 07:59:37,2018-11-19 07:59:37,,300
1011415,1000038,Sweet & Sour Shrimp,1,,12.95,,1000,1000,1,4.0,2021-04-28 11:15:41,2021-04-28 11:15:41,,300
1011416,1000084,Sweet & Spicy Plantain Chips,1,.,5.0,,1000,1000,1,4.3,2020-05-24 20:52:40,2020-05-24 20:52:40,,300
1011417,1000039,Sweet & Spicy Thai,1,.,0.79,,1000,1000,1,4.5,2018-04-07 04:09:09,2018-04-07 04:09:09,,300
1011418,1000031,Sweet Chai (16oz),1,.,9.95,https://d1ralsognjng37.cloudfront.net/83e76235-94d1-456a-8b69-15365ba22e7f.jpeg,1000,1000,1,4.8,2018-05-19 22:40:13,2018-05-19 22:40:13,,300
1011419,1000094,Sweet Cheezus,1,.,19.0,https://d1ralsognjng37.cloudfront.net/6eafd580-87ea-48f8-8229-1c4d3d473eca.jpeg,1000,1000,1,4.3,2018-08-06 13:12:43,2018-08-06 13:12:43,,300
1011420,1000022,Sweet Cherry Rhubarb Pie,1,,9.99,,1000,1000,1,4.5,2018-11-13 16:13:32,2018-11-13 16:13:32,,300
1011421,1000016,Sweet Chicken Roll,1,.,6.26,,1000,1000,1,4.7,2018-05-11 10:41:12,2018-05-11 10:41:12,,300
1011422,1000020,Sweet Chili Dipping Sauce 350ml,1,,4.99,,1000,1000,1,4.4,2020-08-14 23:48:48,2020-08-14 23:48:48,,300
1011423,1000022,Sweet Chilli Sauce For Chicken 650 ml,1,,9.99,,1000,1000,1,4.7,2019-04-09 18:38:28,2019-04-09 18:38:28,,300
1011424,1000079,Sweet Chilli Sauce,1,,8.99,https://d1ralsognjng37.cloudfront.net/64dc8814-bdf8-4394-99e0-8b64d923f5d1.jpeg,1000,1000,1,4.1,2020-11-20 05:11:30,2020-11-20 05:11:30,,300
1011425,1000023,Sweet Fries,1,,7.49,,1000,1000,1,4.7,2019-09-23 23:33:58,2019-09-23 23:33:58,,300
1011426,1000012,Sweet Greens Bowl,1,"Pineapple, kale, spinach, and mangos, topped with chia seeds and hemp hearts. Vegetarian approved.",7.36,https://d1ralsognjng37.cloudfront.net/1004c29a-b872-4796-a780-08c5bc84130b.jpeg,1000,1000,1,4.6,2019-01-24 15:51:14,2019-01-24 15:51:14,,300
1011427,1000061,Sweet Heat,1,,0.5,,1000,1000,1,4.2,2020-02-18 06:46:38,2020-02-18 06:46:38,,300
1011428,1000077,Sweet Onion Chicken Teriyaki Salad,1,Everything but the bread! Turn any one of your favourite sandwiches into a salad.,10.89,https://d1ralsognjng37.cloudfront.net/6305d562-61ca-44d1-9a04-0d2212c17113.jpeg,1000,1000,1,4.7,2021-01-17 14:49:37,2021-01-17 14:49:37,,300
1011429,1000039,Sweet Onion Vinaigrette,1,.,0.79,,1000,1000,1,3.7,2019-07-15 22:26:00,2019-07-15 22:26:00,,300
1011430,1000004,Sweet Potato Burrito Bowl,1,.,16.0,,1000,1000,1,4.8,2021-06-03 14:26:46,2021-06-03 14:26:46,,300
1011431,1000051,Sweet Potato Fries & Chipotle Dip,1,,3.44,https://d1ralsognjng37.cloudfront.net/56ceeb01-cc3d-4391-ae72-cb97b621cb81.jpeg,1000,1000,1,4.8,2021-10-21 10:49:50,2021-10-21 10:49:50,,300
1011433,1000027,Sweet Potato Fries,1,"Hand cut, tossed with sea salt.",10.0,https://d1ralsognjng37.cloudfront.net/9840d870-d416-4308-8d9a-0b6ad5cb7276.jpeg,1000,1000,1,4.4,2019-09-15 16:01:16,2019-09-15 16:01:16,,300
1011434,1000033,Sweet Potato Fries,1,.,10.0,https://d1ralsognjng37.cloudfront.net/5c8e76fb-e7a3-4bad-81fc-e0dd32a90331.jpeg,1000,1000,1,4.5,2020-11-29 16:55:57,2020-11-29 16:55:57,,300
1011435,1000039,Sweet Potato Fries,1,.,5.73,https://d1ralsognjng37.cloudfront.net/70b3e5b6-ab97-4e80-9879-e2148fee117a.jpeg,1000,1000,1,4.4,2019-01-27 08:35:55,2019-01-27 08:35:55,,300
1011437,1000076,Sweet Potato Fries,1,,4.5,https://d1ralsognjng37.cloudfront.net/0e3f40a7-1016-43dd-b3c7-de5f4a718f53.jpeg,1000,1000,1,4.3,2021-03-11 09:59:40,2021-03-11 09:59:40,,300
1011438,1000094,Sweet Potato Fries,1,.,9.0,https://d1ralsognjng37.cloudfront.net/f3752a93-d8ab-4fb5-84c5-0d91eb569c77.jpeg,1000,1000,1,3.8,2018-07-25 18:23:13,2018-07-25 18:23:13,,300
1011439,1000075,Sweet Potato Kettle Chips,1,.,2.25,,1000,1000,1,3.8,2020-09-06 23:44:24,2020-09-06 23:44:24,,300
1011440,1000004,Sweet Potato Tacos,1,.,14.5,,1000,1000,1,4.2,2019-09-07 23:59:32,2019-09-07 23:59:32,,300
1011442,1000091,Sweet Potato Tots,1,,7.25,,1000,1000,1,4.2,2018-09-14 08:10:48,2018-09-14 08:10:48,,300
1011443,1000020,Sweet Racer - Sweets,1,,4.99,,1000,1000,1,3.9,2021-06-17 07:46:52,2021-06-17 07:46:52,,300
1011444,1000067,Sweet Scone - Blueberry,1,,4.5,,1000,1000,1,4.2,2021-02-11 21:52:39,2021-02-11 21:52:39,,300
1011445,1000020,Sweet Soaker - Sweets,1,,4.99,,1000,1000,1,4.7,2019-01-08 20:44:44,2019-01-08 20:44:44,,300
1011446,1000020,Sweet Tarts Chewy Extreme Sour Candy 47g,1,,2.99,,1000,1000,1,4.6,2019-12-09 23:31:59,2019-12-09 23:31:59,,300
1011447,1000079,Sweet and Low Zero Calorie Sugar (100 gm),1,,8.49,https://d1ralsognjng37.cloudfront.net/efdc22fd-0df6-4f46-a146-cb4d3e477cec.jpeg,1000,1000,1,4.4,2018-06-16 03:41:48,2018-06-16 03:41:48,,300
1011448,1000086,Sweet and Sour Mandarin Fish 松鼠桂鱼,1,,13.99,,1000,1000,1,4.4,2020-09-24 02:10:36,2020-09-24 02:10:36,,300
1011449,1000073,Sweet and Sour Pork,1,.,13.5,https://d1ralsognjng37.cloudfront.net/bebc869e-30a0-4b82-9a41-de632728a2e5.jpeg,1000,1000,1,4.5,2020-08-11 03:34:15,2020-08-11 03:34:15,,300
1011450,1000086,Sweet and Sour pork ribs 糖醋排骨,1,,14.99,,1000,1000,1,3.6,2019-09-19 04:27:10,2019-09-19 04:27:10,,300
1011451,1000038,Sweet or Salt Lassi,1,,1.95,,1000,1000,1,4.5,2018-05-25 09:18:44,2018-05-25 09:18:44,,300
1011452,1000022,Sweet'n Low_Pack,1,,9.99,https://d1ralsognjng37.cloudfront.net/f7beeb09-48f1-47a9-81eb-e1821e55aa42.jpeg,1000,1000,1,4.6,2018-12-03 13:58:14,2018-12-03 13:58:14,,300
1011453,1000020,Sweet'n Low,1,,25.0,https://d1ralsognjng37.cloudfront.net/638ae048-21af-48c3-8f30-4116384241c1.jpeg,1000,1000,1,3.7,2020-02-12 13:48:54,2020-02-12 13:48:54,,300
1011454,1000072,Sweet'n Low,1,,25.0,,1000,1000,1,3.5,2020-11-09 18:01:32,2020-11-09 18:01:32,,300
1011455,1000022,Sweetarts Chewy Sour Candy Rolls,1,,2.99,https://d1ralsognjng37.cloudfront.net/df926b4a-dbac-4c15-a5d0-831718197e79.jpeg,1000,1000,1,3.7,2018-07-25 06:48:42,2018-07-25 06:48:42,,300
1011456,1000022,Sweetarts Mini Chewy 1.8 oz,1,,2.99,https://d1ralsognjng37.cloudfront.net/c1f84f06-020e-421d-b8e8-ba07229d71f7.jpeg,1000,1000,1,4.8,2021-05-19 01:45:40,2021-05-19 01:45:40,,300
1011457,1000020,Sweetarts Original 1.08 oz,1,,2.99,,1000,1000,1,4.7,2019-07-15 21:54:21,2019-07-15 21:54:21,,300
1011458,1000079,Sweetened Condensed Milk Can,1,,6.99,https://d1ralsognjng37.cloudfront.net/7e1e269a-7536-43ad-98c3-b2b1557a9065.jpeg,1000,1000,1,4.9,2018-05-20 09:54:49,2018-05-20 09:54:49,,300
1011459,1000079,Swift or Mario's Cooked Ham Jumbo Cut (340 g),1,,8.99,https://d1ralsognjng37.cloudfront.net/23871e79-d491-411e-8dc4-d4da29a6fc1e.jpeg,1000,1000,1,3.6,2019-12-17 16:05:34,2019-12-17 16:05:34,,300
1011460,1000022,Swiss Chalet Dipping Sauce 284ml,1,,4.99,,1000,1000,1,4.4,2019-09-17 10:01:31,2019-09-17 10:01:31,,300
1011461,1000022,"Swiss Chalet Dipping Sauce, 36g",1,,2.99,https://d1ralsognjng37.cloudfront.net/2ccf5764-76e6-4531-8c52-b16d5b1d35fc.jpeg,1000,1000,1,3.7,2019-06-20 13:29:55,2019-06-20 13:29:55,,300
1011462,1000022,Swiss Chalet Homestyle Gravy Sauce 284mL,1,,4.99,,1000,1000,1,4.5,2019-01-10 09:50:23,2019-01-10 09:50:23,,300
1011463,1000084,T.O.L- All Seasoning Spice,1,"Use T.O.L All season Spice Mix to Marrinate your Chicken, Fish, Steak, Vegetables and more.",8.99,,1000,1000,1,4.6,2020-07-11 00:38:11,2020-07-11 00:38:11,,300
1011464,1000006,T01.Chicken Teriyaki w/Veg,1,T01.,15.49,,1000,1000,1,4.4,2021-01-19 23:24:36,2021-01-19 23:24:36,,300
1011465,1000006,T02.Chicken Katsu w/Veg,1,T02.,15.49,,1000,1000,1,3.6,2020-01-23 11:09:52,2020-01-23 11:09:52,,300
1011466,1000006,T03.Assorted Tempura,1,T03.,15.49,,1000,1000,1,4.4,2018-05-17 03:27:22,2018-05-17 03:27:22,,300
1011467,1000006,T04.Salmon Teriyaki w/Veg,1,T04.,15.49,,1000,1000,1,4.9,2021-08-30 17:34:53,2021-08-30 17:34:53,,300
1011468,1000006,T05.Mango Chicken w/Veg,1,T05.,15.49,https://d1ralsognjng37.cloudfront.net/120f8153-e5a6-443d-8407-1924a81210f7.jpeg,1000,1000,1,3.7,2021-06-30 08:59:07,2021-06-30 08:59:07,,300
1011469,1000006,T06.Beef Teriyaki w/Veg,1,T06.,17.49,https://d1ralsognjng37.cloudfront.net/b7504f39-06e0-4bb9-b826-15fcece95aec.jpeg,1000,1000,1,4.7,2020-01-28 04:48:08,2020-01-28 04:48:08,,300
1011470,1000006,T07.Beef Tenderloin w/Veg,1,T07.,18.49,https://d1ralsognjng37.cloudfront.net/d2f72520-ee33-493b-a5f5-78c1639c40a4.jpeg,1000,1000,1,4.0,2020-08-30 13:05:50,2020-08-30 13:05:50,,300
1011471,1000006,T08.Dinner Set,1,T08.,16.49,https://d1ralsognjng37.cloudfront.net/e0857086-81c9-4e05-8424-d86be71e0d39.jpeg,1000,1000,1,4.8,2018-02-01 23:14:05,2018-02-01 23:14:05,,300
1011472,1000066,T1.Red Curry,1,"Red curry, coconut milk, and mix veggie served with rice.",14.95,,1000,1000,1,3.7,2021-01-27 11:11:49,2021-01-27 11:11:49,,300
1011473,1000066,T10. Stir Fried U-Don Noodle,1,,14.95,,1000,1000,1,4.8,2021-12-13 22:03:00,2021-12-13 22:03:00,,300
1011474,1000066,T11. Stir Fried Vermicelli,1,,14.95,,1000,1000,1,4.3,2019-06-11 10:31:17,2019-06-11 10:31:17,,300
